open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,price_range,price_change,price_change_pct,volume_per_trade,taker_ratio
2023-03-01T13:30:00Z,2023-03-01T13:59:59Z,BTCUSDT,30m,23647.11,23710.43,23616.45,23689.45,6789.62484,160714734.5789686,193553,3408.90727,80694362.5373565,93.97999999999956,42.340000000000146,0.0017904936374889002,0.035078892293067016,0.5020759394417439
2023-03-01T14:00:00Z,2023-03-01T14:29:59Z,BTCUSDT,30m,23689.97,23711.0,23651.09,23685.29,5452.71069,129144964.9057056,163610,2749.23996,65115493.5728007,59.909999999999854,-4.680000000000291,-0.00019755195975344379,0.033327490312328095,0.504196924484178
2023-03-01T14:30:00Z,2023-03-01T14:59:59Z,BTCUSDT,30m,23685.28,23888.0,23570.0,23679.86,17647.57111,418792191.1125431,401934,8683.11654,206066742.8852946,318.0,-5.419999999998254,-0.00022883411131294432,0.04390663917459085,0.49202898721171384
2023-03-01T15:00:00Z,2023-03-01T15:29:59Z,BTCUSDT,30m,23679.86,23744.93,23550.8,23678.84,16503.23886,390384995.734317,374908,8197.90925,193924633.5142493,194.13000000000102,-1.0200000000004366,-4.3074578988238804e-05,0.044019436395062256,0.4967454764209842
2023-03-01T15:30:00Z,2023-03-01T15:59:59Z,BTCUSDT,30m,23678.83,23770.0,23643.13,23711.09,9428.2631,223639618.4266399,246634,4854.47349,115153956.2937979,126.86999999999898,32.2599999999984,0.0013623983955287655,0.03822775083727305,0.5148852379819566
2023-03-01T16:00:00Z,2023-03-01T16:29:59Z,BTCUSDT,30m,23711.09,23715.14,23555.06,23622.12,11501.5969,271692208.0604835,279069,5663.03606,133770829.8855732,160.0799999999981,-88.97000000000116,-0.0037522526379007107,0.0412141688972978,0.49236954739737054
2023-03-01T16:30:00Z,2023-03-01T16:59:59Z,BTCUSDT,30m,23623.14,23746.24,23617.15,23691.9,8555.28932,202640720.4710683,230501,4449.27712,105388476.5254449,129.09000000000015,68.76000000000204,0.0029107053507705597,0.037116061622292314,0.5200615611676356
2023-03-01T17:00:00Z,2023-03-01T17:29:59Z,BTCUSDT,30m,23692.54,23744.31,23669.3,23681.39,6563.34523,155622447.4732511,188592,3238.95929,76801617.6224299,75.01000000000204,-11.150000000001455,-0.0004706122686719725,0.0348018220815305,0.4934921410495422
2023-03-01T17:30:00Z,2023-03-01T17:59:59Z,BTCUSDT,30m,23681.39,23744.68,23681.04,23704.68,5285.98232,125362075.0849547,163035,2683.44571,63641971.2451986,63.63999999999942,23.290000000000873,0.0009834726762238566,0.032422377526298035,0.5076531754271929
2023-03-01T18:00:00Z,2023-03-01T18:29:59Z,BTCUSDT,30m,23704.68,23724.82,23656.15,23677.93,4509.4145,106887570.4075145,138495,2163.14622,51275173.3491133,68.66999999999825,-26.75,-0.0011284691461770418,0.03256012491425683,0.47969558353972563
2023-03-01T18:30:00Z,2023-03-01T18:59:59Z,BTCUSDT,30m,23677.28,23712.89,23646.73,23690.88,4510.51751,106797847.8349315,152949,2253.77114,53364991.5885959,66.15999999999985,13.600000000002183,0.0005743903015887883,0.029490336713545034,0.4996701897295151
2023-03-01T19:00:00Z,2023-03-01T19:29:59Z,BTCUSDT,30m,23690.88,23695.57,23623.48,23647.59,4894.37617,115799117.940294,160526,2395.56209,56678501.2230996,72.09000000000015,-43.29000000000087,-0.0018272854364211407,0.030489616448425797,0.48945197647119143
2023-03-01T19:30:00Z,2023-03-01T19:59:59Z,BTCUSDT,30m,23647.59,23653.96,23328.16,23355.14,13719.9756,322058053.8228658,328687,6565.69414,154109962.3850639,325.7999999999993,-292.4500000000007,-0.012367010760927466,0.041741765266043375,0.478549986634087
2023-03-01T20:00:00Z,2023-03-01T20:29:59Z,BTCUSDT,30m,23354.03,23471.62,23300.0,23415.0,9532.72376,223124324.5191249,237129,4854.01849,113623351.6928629,171.61999999999898,60.970000000001164,0.002610684323005544,0.040200581793032486,0.5091953372621384
2023-03-01T20:30:00Z,2023-03-01T20:59:59Z,BTCUSDT,30m,23415.0,23447.73,23385.0,23421.23,5606.3984,131287235.6351233,165611,2808.84777,65777321.7066497,62.72999999999956,6.229999999999563,0.0002660687593422833,0.033852814124665634,0.5010075220483795
2023-03-01T21:00:00Z,2023-03-01T21:29:59Z,BTCUSDT,30m,23421.23,23497.33,23368.41,23491.41,4652.512,108956022.4057668,150325,2403.78903,56298127.0830604,128.9200000000019,70.18000000000029,0.002996426746161508,0.03094968900715117,0.5166647673342917
2023-03-01T21:30:00Z,2023-03-01T21:59:59Z,BTCUSDT,30m,23492.1,23593.32,23469.91,23553.73,6274.62743,147709326.8482227,178945,3178.72794,74829340.4862284,123.40999999999985,61.63000000000102,0.002623435112229261,0.035064558551510236,0.5066002683764127
2023-03-01T22:00:00Z,2023-03-01T22:29:59Z,BTCUSDT,30m,23553.94,23579.52,23440.39,23474.42,4214.21171,99068588.4673438,132357,2068.6595,48630210.9872948,139.13000000000102,-79.52000000000044,-0.0033760806047735724,0.03183973427925988,0.49087697589829926
2023-03-01T22:30:00Z,2023-03-01T22:59:59Z,BTCUSDT,30m,23474.11,23554.52,23462.0,23531.94,3000.11499,70524898.1862589,102838,1532.17574,36018743.582868,92.52000000000044,57.82999999999811,0.0024635651788288506,0.02917321408428791,0.510705671318285
2023-03-01T23:00:00Z,2023-03-01T23:29:59Z,BTCUSDT,30m,23531.41,23562.42,23501.2,23559.23,3253.61118,76551168.4410423,105518,1629.76466,38346723.1704892,61.219999999997526,27.81999999999971,0.001182249597452924,0.030834655509012678,0.5009094725326092
2023-03-01T23:30:00Z,2023-03-01T23:59:59Z,BTCUSDT,30m,23558.68,23674.6,23546.28,23628.97,5490.34889,129707684.7282192,165273,2805.76158,66284958.6979708,128.3199999999997,70.29000000000087,0.0029836136829398284,0.03321987795949732,0.5110352067261794
2023-03-02T00:00:00Z,2023-03-02T00:29:59Z,BTCUSDT,30m,23629.76,23796.93,23611.31,23696.51,7562.52652,179193656.7455742,220132,3934.47711,93229542.5619436,185.61999999999898,66.75,0.0028248276749319504,0.034354507840750094,0.5202596115986909
2023-03-02T00:30:00Z,2023-03-02T00:59:59Z,BTCUSDT,30m,23696.51,23716.21,23595.11,23606.95,4640.97726,109775786.0394173,159154,2210.34409,52284525.030628,121.09999999999854,-89.55999999999767,-0.0037794595069061934,0.029160292923834773,0.47626695115502465
2023-03-02T01:00:00Z,2023-03-02T01:29:59Z,BTCUSDT,30m,23606.31,23635.87,23531.87,23554.31,5203.41409,122803111.2623161,160542,2632.96882,62143431.9807414,104.0,-52.0,-0.0022028008612951368,0.032411543957344496,0.5060079352631341
2023-03-02T01:30:00Z,2023-03-02T01:59:59Z,BTCUSDT,30m,23554.84,23587.87,23445.63,23513.5,6683.20487,157135496.9731058,194373,3238.10887,76136370.5177637,142.23999999999796,-41.340000000000146,-0.0017550533138836922,0.03438340134689489,0.48451438089761867
2023-03-02T02:00:00Z,2023-03-02T02:29:59Z,BTCUSDT,30m,23514.29,23543.63,23470.84,23537.9,3820.64984,89844809.6438888,129566,1969.30215,46311474.8013535,72.79000000000087,23.610000000000582,0.0010040702908742122,0.02948805890434219,0.5154364394722967
2023-03-02T02:30:00Z,2023-03-02T02:59:59Z,BTCUSDT,30m,23537.9,23538.69,23448.92,23494.47,4068.76703,95587865.1095574,147967,2048.75926,48131800.8679087,89.77000000000044,-43.43000000000029,-0.0018451093767923345,0.027497800387924334,0.5035331944281901
2023-03-02T03:00:00Z,2023-03-02T03:29:59Z,BTCUSDT,30m,23494.47,23508.96,23423.17,23501.17,4036.22999,94762854.9589343,132368,2054.71613,48241862.4361767,85.79000000000087,6.69999999999709,0.0002851734897615094,0.03049249055663,0.5090681490129852
2023-03-02T03:30:00Z,2023-03-02T03:59:59Z,BTCUSDT,30m,23501.63,23513.49,23467.04,23494.29,2902.89131,68189896.0503102,102648,1485.34274,34891614.3637213,46.45000000000073,-7.3400000000001455,-0.00031231876257094277,0.028280057185722077,0.5116770079827756
2023-03-02T04:00:00Z,2023-03-02T04:29:59Z,BTCUSDT,30m,23494.29,23501.92,23469.43,23485.64,2247.88475,52796738.5676993,99809,1116.42532,26222522.5720804,32.48999999999796,-8.650000000001455,-0.0003681745649688267,0.02252186426073801,0.4966559428814133
2023-03-02T04:30:00Z,2023-03-02T04:59:59Z,BTCUSDT,30m,23485.09,23546.82,23481.98,23536.33,2445.76188,57512168.8551315,99805,1258.48768,29593939.9012501,64.84000000000015,51.2400000000016,0.002181809820613913,0.024505404338459998,0.5145585472940645
2023-03-02T05:00:00Z,2023-03-02T05:29:59Z,BTCUSDT,30m,23536.34,23544.76,23475.37,23478.24,2815.3653,66178812.0435334,105249,1283.89303,30179882.5098301,69.38999999999942,-58.099999999998545,-0.0024685231433603755,0.02674956816691845,0.4560307076314395
2023-03-02T05:30:00Z,2023-03-02T05:59:59Z,BTCUSDT,30m,23478.95,23494.36,23410.65,23445.71,3501.55226,82115163.07197,125709,1701.22237,39896157.2013556,83.70999999999913,-33.2400000000016,-0.0014157362232979584,0.027854427765712876,0.48584805928328484
2023-03-02T06:00:00Z,2023-03-02T06:29:59Z,BTCUSDT,30m,23445.48,23474.35,23374.46,23464.05,5287.24071,123866360.4158393,175610,2565.56357,60106423.7585816,99.88999999999942,18.56999999999971,0.0007920503227061126,0.030107856671032402,0.4852367635064604
2023-03-02T06:30:00Z,2023-03-02T06:59:59Z,BTCUSDT,30m,23463.61,23473.4,23425.29,23437.86,2793.77514,65517672.5412261,118530,1355.25578,31783690.0704522,48.11000000000058,-25.75,-0.001097444084691145,0.023570194381169324,0.48509837481050816
2023-03-02T07:00:00Z,2023-03-02T07:29:59Z,BTCUSDT,30m,23437.86,23448.08,23335.41,23386.04,4855.60668,113597412.6935207,158908,2315.41095,54168139.7186744,112.67000000000189,-51.81999999999971,-0.0022109527064330834,0.030556087044075815,0.47685306957358414
2023-03-02T07:30:00Z,2023-03-02T07:59:59Z,BTCUSDT,30m,23386.01,23419.0,23362.1,23391.87,4006.75656,93710827.8866637,148208,2035.71456,47611936.5040439,56.900000000001455,5.860000000000582,0.0002505771613028722,0.02703468476735399,0.5080704379005248
2023-03-02T08:00:00Z,2023-03-02T08:29:59Z,BTCUSDT,30m,23391.87,23411.0,23369.28,23407.03,3679.27567,86059062.1268285,144208,1831.60366,42844155.3502484,41.720000000001164,15.159999999999854,0.0006480884170440352,0.02551367240375014,0.4978163704705497
2023-03-02T08:30:00Z,2023-03-02T08:59:59Z,BTCUSDT,30m,23407.21,23466.68,23347.76,23443.67,5784.76755,135467544.9875302,191075,2925.36224,68506488.8100285,118.92000000000189,36.45999999999913,0.0015576397187020208,0.03027485306816695,0.5057009144645752
2023-03-02T09:00:00Z,2023-03-02T09:29:59Z,BTCUSDT,30m,23443.67,23453.76,23412.02,23450.29,3242.20735,75977447.5541386,125807,1603.60621,37580477.583608,41.73999999999796,6.620000000002619,0.0002823789961214528,0.025771279420064068,0.4946032245593422
2023-03-02T09:30:00Z,2023-03-02T09:59:59Z,BTCUSDT,30m,23451.23,23468.5,23386.45,23400.39,3584.35384,83984881.9044572,130029,1674.93425,39246853.4128892,82.04999999999927,-50.840000000000146,-0.0021679033466474955,0.02756580332079767,0.46729043079072796
2023-03-02T10:00:00Z,2023-03-02T10:29:59Z,BTCUSDT,30m,23399.85,23419.66,23360.0,23396.7,4576.63131,107062667.6092962,156197,2278.94033,53314271.53578,59.659999999999854,-3.149999999997817,-0.00013461624753995506,0.029300379072581418,0.49795147907599313
2023-03-02T10:30:00Z,2023-03-02T10:59:59Z,BTCUSDT,30m,23396.04,23417.25,23337.37,23375.64,4164.63064,97367567.2482548,146756,2025.19949,47349283.508989,79.88000000000102,-20.400000000001455,-0.000871942431283305,0.028377924173457986,0.4862854992585849
2023-03-02T11:00:00Z,2023-03-02T11:29:59Z,BTCUSDT,30m,23375.22,23397.73,23359.24,23389.49,3480.54272,81362806.1822151,129913,1805.99321,42219110.4711417,38.48999999999796,14.270000000000437,0.0006104755377703584,0.026791335124275475,0.5188826442561234
2023-03-02T11:30:00Z,2023-03-02T11:59:59Z,BTCUSDT,30m,23389.49,23429.83,23375.85,23414.73,3518.50144,82355393.3741664,129773,1791.54637,41934267.979486,53.9800000000032,25.239999999997963,0.0010791171590315977,0.027112738705277677,0.5091788082371795
2023-03-02T12:00:00Z,2023-03-02T12:29:59Z,BTCUSDT,30m,23414.73,23434.26,23350.0,23351.92,3995.10136,93455986.761681,144826,1941.28079,45414702.2122292,84.2599999999984,-62.81000000000131,-0.0026824994351846597,0.027585525803377847,0.4859152785049739
2023-03-02T12:30:00Z,2023-03-02T12:59:59Z,BTCUSDT,30m,23352.26,23399.99,23319.0,23355.54,6614.22587,154446203.2335364,205565,3335.19606,77881509.6897194,80.9900000000016,3.280000000002474,0.000140457497475725,0.03217583669398974,0.5042458672491631
2023-03-02T13:00:00Z,2023-03-02T13:29:59Z,BTCUSDT,30m,23354.61,23409.89,23236.0,23369.69,8950.80309,208964690.5004687,243401,4489.54317,104823297.2924635,173.88999999999942,15.079999999998108,0.0006456969309270465,0.0367738961220373,0.5015799280643096
2023-03-02T13:30:00Z,2023-03-02T13:59:59Z,BTCUSDT,30m,23369.69,23412.0,23277.0,23308.95,8999.19199,210064915.3937286,231101,4432.62681,103472135.1414914,135.0,-60.73999999999796,-0.002599093098795832,0.0389405151427298,0.4925583113379049
2023-03-02T14:00:00Z,2023-03-02T14:29:59Z,BTCUSDT,30m,23309.98,23349.21,23195.9,23304.2,10255.03167,238580165.3748493,243348,5005.29666,116452518.3171276,153.30999999999767,-5.779999999998836,-0.0002479624607142021,0.042141425735983035,0.48808202851703136
2023-03-02T14:30:00Z,2023-03-02T14:59:59Z,BTCUSDT,30m,23305.18,23339.99,23241.02,23305.46,9396.17636,218891056.7544692,235602,4816.36755,112205870.7707913,98.97000000000116,0.27999999999883585,1.2014496347972247e-05,0.03988156450284802,0.512588032138639
2023-03-02T15:00:00Z,2023-03-02T15:29:59Z,BTCUSDT,30m,23305.46,23374.01,23274.08,23338.08,8825.03873,205937592.4628596,224702,4386.89031,102376507.5829372,99.92999999999665,32.62000000000262,0.0013996720081904679,0.039274411131187084,0.49709587053562987
2023-03-02T15:30:00Z,2023-03-02T15:59:59Z,BTCUSDT,30m,23338.76,23383.83,23313.0,23361.11,6575.24807,153516556.9628083,176944,3355.69621,78350504.3891922,70.83000000000175,22.350000000002183,0.0009576344244510927,0.037160051033095214,0.5103527919061464
2023-03-02T16:00:00Z,2023-03-02T16:29:59Z,BTCUSDT,30m,23361.1,23387.84,23318.97,23320.75,5615.04767,131169946.7466662,153384,2847.02989,66510822.8895952,68.86999999999898,-40.349999999998545,-0.0017272303102164944,0.03660777962499348,0.507035747035786
2023-03-02T16:30:00Z,2023-03-02T16:59:59Z,BTCUSDT,30m,23320.75,23339.09,23250.24,23279.98,5583.45455,130041533.329967,169019,2808.80059,65419423.5553009,88.84999999999854,-40.77000000000044,-0.0017482285089459146,0.03303447866807874,0.5030578407770866
2023-03-02T17:00:00Z,2023-03-02T17:29:59Z,BTCUSDT,30m,23279.45,23304.0,23231.29,23292.86,4533.73301,105486605.3822888,139090,2294.28105,53384762.0222644,72.70999999999913,13.409999999999854,0.0005760445371346769,0.032595679128621755,0.5060467929936615
2023-03-02T17:30:00Z,2023-03-02T17:59:59Z,BTCUSDT,30m,23292.86,23319.36,23231.3,23268.91,4532.69383,105486467.4294788,136660,2300.26152,53534436.4646895,88.06000000000131,-23.950000000000728,-0.0010282120787228673,0.03316767034977316,0.5074822183610844
2023-03-02T18:00:00Z,2023-03-02T18:29:59Z,BTCUSDT,30m,23269.02,23314.0,23254.31,23285.12,3415.99829,79539884.8559488,114242,1721.82444,40092795.638981,59.68999999999869,16.099999999998545,0.0006919070936377443,0.029901422331541815,0.5040472195318342
2023-03-02T18:30:00Z,2023-03-02T18:59:59Z,BTCUSDT,30m,23284.65,23458.94,23272.25,23441.14,8756.80731,204829178.7038082,224907,4568.73554,106867612.8140333,186.6899999999987,156.48999999999796,0.0067207366226246885,0.038935236831223574,0.5217353058326003
2023-03-02T19:00:00Z,2023-03-02T19:29:59Z,BTCUSDT,30m,23441.14,23507.97,23388.76,23468.87,9285.92893,217826480.4922935,230594,4627.41158,108554458.7878689,119.21000000000276,27.729999999999563,0.0011829629446349266,0.04026960341552686,0.49832511263900015
2023-03-02T19:30:00Z,2023-03-02T19:59:59Z,BTCUSDT,30m,23468.57,23501.94,23421.18,23463.99,4839.3192,113543513.6555328,147000,2372.03925,55656354.7665977,80.7599999999984,-4.579999999998108,-0.00019515462595284282,0.032920538775510204,0.4901597005628395
2023-03-02T20:00:00Z,2023-03-02T20:29:59Z,BTCUSDT,30m,23463.4,23498.0,23425.09,23476.23,4896.68969,114904421.8132045,150015,2450.354,57502468.3286123,72.90999999999985,12.829999999998108,0.000546809072853811,0.03264133379995334,0.5004103088264104
2023-03-02T20:30:00Z,2023-03-02T20:59:59Z,BTCUSDT,30m,23476.23,23567.52,23431.65,23467.06,7716.47647,181306911.2922914,206542,3819.33822,89745893.5886327,135.86999999999898,-9.169999999998254,-0.0003906078616540328,0.03736032608379893,0.4949588370869483
2023-03-02T21:00:00Z,2023-03-02T21:29:59Z,BTCUSDT,30m,23467.64,23474.09,23424.78,23452.12,3600.88223,84440198.8923313,120230,1779.3281,41726112.3917053,49.31000000000131,-15.520000000000437,-0.0006613362059414768,0.029949947849954257,0.49413671049163965
2023-03-02T21:30:00Z,2023-03-02T21:59:59Z,BTCUSDT,30m,23451.65,23456.64,23386.44,23408.65,2853.45908,66832436.7996719,105165,1413.96699,33118137.1639208,70.20000000000073,-43.0,-0.0018335596855658344,0.027133162934436364,0.4955273408020976
2023-03-02T22:00:00Z,2023-03-02T22:29:59Z,BTCUSDT,30m,23409.47,23539.16,23408.65,23532.0,2829.91805,66425591.9491162,102279,1521.66023,35717919.8974301,130.5099999999984,122.52999999999884,0.00523420649848112,0.027668612813969633,0.5377046978445188
2023-03-02T22:30:00Z,2023-03-02T22:59:59Z,BTCUSDT,30m,23532.0,23557.01,23455.76,23460.97,3188.22746,74939785.1821917,116540,1526.89798,35889851.1701494,101.25,-71.02999999999884,-0.0030184429712731106,0.027357366226188434,0.4789175173844089
2023-03-02T23:00:00Z,2023-03-02T23:29:59Z,BTCUSDT,30m,23460.27,23504.01,23437.0,23452.88,3223.78517,75656970.396247,103532,1593.58419,37399823.2545792,67.0099999999984,-7.389999999999418,-0.0003150006372475431,0.031138055577019666,0.49432083900305307
2023-03-02T23:30:00Z,2023-03-02T23:59:59Z,BTCUSDT,30m,23452.88,23491.76,23429.32,23465.32,1928.6994,45256912.0285333,78791,970.41652,22771835.1214215,62.43999999999869,12.43999999999869,0.0005304252612045382,0.024478676498584862,0.5031455497938144
2023-03-03T00:00:00Z,2023-03-03T00:29:59Z,BTCUSDT,30m,23465.32,23476.95,23400.37,23409.04,2463.46424,57747338.3242718,98784,1135.3327,26615911.7415479,76.58000000000175,-56.279999999998836,-0.0023984330918989743,0.02493788710722384,0.4608683501734127
2023-03-03T00:30:00Z,2023-03-03T00:59:59Z,BTCUSDT,30m,23408.18,23459.99,23398.85,23418.5,2568.66571,60167145.3451934,100901,1226.08953,28719629.6080859,61.140000000003056,10.319999999999709,0.0004408715243987234,0.025457286944628895,0.4773254554793741
2023-03-03T01:00:00Z,2023-03-03T01:29:59Z,BTCUSDT,30m,23417.58,23425.7,22830.0,22852.03,16861.80029,388774694.9770446,335589,7120.36547,164195490.3264915,595.7000000000007,-565.5500000000029,-0.024150659461823248,0.05024539031374687,0.42227789130101245
2023-03-03T01:30:00Z,2023-03-03T01:59:59Z,BTCUSDT,30m,22850.72,22865.59,21971.13,22150.31,41841.7688,935173379.046187,737126,19806.17496,442672478.3060933,894.4599999999991,-700.4099999999999,-0.030651550585714577,0.05676338753483122,0.47335893123141587
2023-03-03T02:00:00Z,2023-03-03T02:29:59Z,BTCUSDT,30m,22150.31,22454.94,22099.18,22405.95,18277.28677,407482822.4345321,365919,9413.72316,209883738.7763347,355.7599999999984,255.63999999999942,0.011541147731115248,0.04994899628059762,0.5150503616024404
