open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,price_range,price_change,price_change_pct,volume_per_trade,taker_ratio
2024-01-01T05:30:00Z,2024-01-01T05:59:59Z,BTCUSDT,30m,42297.91,42321.13,42180.77,42234.01,364.79284,15417049.4926281,16695,163.49037,6910460.1127679,140.36000000000058,-63.900000000001455,-0.00151071294066306,0.02185042467804732,0.44817318782901555
2024-01-01T06:00:00Z,2024-01-01T06:29:59Z,BTCUSDT,30m,42234.01,42344.76,42208.68,42321.1,308.85704,13060141.1531681,13060,182.88233,7733070.4307191,136.08000000000175,87.08999999999651,0.0020620821939474018,0.023649084226646248,0.5921261500142591
2024-01-01T06:30:00Z,2024-01-01T06:59:59Z,BTCUSDT,30m,42321.1,42424.82,42309.15,42396.69,292.51546,12393974.6915811,19593,165.85277,7026614.8235011,115.66999999999825,75.59000000000378,0.0017861066938242103,0.014929590159750932,0.5669880491102931
2024-01-01T07:00:00Z,2024-01-01T07:29:59Z,BTCUSDT,30m,42396.69,42500.0,42396.68,42487.7,408.0417,17324373.9062417,16273,219.34418,9311765.4011368,103.31999999999971,91.00999999999476,0.002146629843037151,0.0250747680206477,0.537553343199972
2024-01-01T07:30:00Z,2024-01-01T07:59:59Z,BTCUSDT,30m,42487.7,42500.0,42432.56,42492.46,245.63548,10433555.6764115,11388,105.9002,4497793.1570119,67.44000000000233,4.760000000002037,0.00011203242350143778,0.021569676852827537,0.4311274576457766
2024-01-01T08:00:00Z,2024-01-01T08:29:59Z,BTCUSDT,30m,42492.46,42537.53,42452.58,42482.0,230.6424,9802504.5951643,12867,101.84075,4328105.7453349,84.94999999999709,-10.459999999999127,-0.0002461613189728043,0.017925110748426207,0.44155259397231383
2024-01-01T08:30:00Z,2024-01-01T08:59:59Z,BTCUSDT,30m,42482.0,42556.5,42461.1,42549.99,196.55125,8355527.4761834,12179,100.82575,4286312.677987,95.40000000000146,67.98999999999796,0.001600442540369991,0.01613853764676903,0.5129743514732162
2024-01-01T09:00:00Z,2024-01-01T09:29:59Z,BTCUSDT,30m,42550.0,42658.44,42537.18,42588.01,381.42169,16245023.1916847,19243,220.10239,9374636.5656477,121.26000000000204,38.01000000000204,0.0008933019976498717,0.01982132151951359,0.5770578752351498
2024-01-01T09:30:00Z,2024-01-01T09:59:59Z,BTCUSDT,30m,42588.01,42699.32,42588.0,42649.69,498.20322,21250885.9603099,20442,240.72982,10269160.2524125,111.31999999999971,61.68000000000029,0.0014482949543780112,0.024371549750513647,0.48319603393972443
2024-01-01T10:00:00Z,2024-01-01T10:29:59Z,BTCUSDT,30m,42649.69,42708.93,42628.0,42666.42,408.70667,17437214.2148636,17428,199.54454,8513366.4163058,80.93000000000029,16.729999999995925,0.00039226545374646156,0.023451151595134265,0.48823411665877636
2024-01-01T10:30:00Z,2024-01-01T10:59:59Z,BTCUSDT,30m,42666.41,42749.36,42666.41,42691.1,448.11184,19138190.0129149,15524,258.72053,11048890.8737007,82.94999999999709,24.689999999995052,0.000578675356093823,0.028865745941767582,0.5773570499721676
2024-01-01T11:00:00Z,2024-01-01T11:29:59Z,BTCUSDT,30m,42691.1,42762.39,42653.33,42681.1,465.58083,19887680.3860176,23773,236.40169,10098528.6150415,109.05999999999767,-10.0,-0.00023424086050722516,0.019584437386951585,0.5077564941838348
2024-01-01T11:30:00Z,2024-01-01T11:59:59Z,BTCUSDT,30m,42681.11,42699.99,42605.21,42690.2,319.58484,13628861.4307685,16028,165.09148,7040470.4857853,94.77999999999884,9.089999999996508,0.00021297477970925563,0.01993915897179935,0.5165810743713626
2024-01-01T12:00:00Z,2024-01-01T12:29:59Z,BTCUSDT,30m,42690.21,42739.22,42611.45,42684.15,296.54569,12654073.9601648,16701,141.3677,6032678.1866643,127.77000000000407,-6.059999999997672,-0.00014195292082183882,0.017756163702772287,0.4767147349199377
2024-01-01T12:30:00Z,2024-01-01T12:59:59Z,BTCUSDT,30m,42684.16,42780.0,42643.68,42648.38,488.98282,20888615.8427986,19077,221.91128,9480694.4427926,136.3199999999997,-35.78000000000611,-0.0008382500674724794,0.02563206059652985,0.4538222426710206
2024-01-01T13:00:00Z,2024-01-01T13:29:59Z,BTCUSDT,30m,42648.37,42733.81,42612.76,42717.27,273.94143,11693878.518356,15558,142.43232,6080022.137707,121.04999999999563,68.89999999999418,0.0016155365375041103,0.017607753567296568,0.5199371267062451
2024-01-01T13:30:00Z,2024-01-01T13:59:59Z,BTCUSDT,30m,42717.28,42748.0,42670.0,42715.54,223.26097,9536776.7397316,14104,110.37293,4714578.662677,78.0,-1.7399999999979627,-4.073293056107418e-05,0.01582962067498582,0.4943673316478021
2024-01-01T14:00:00Z,2024-01-01T14:29:59Z,BTCUSDT,30m,42715.54,42715.55,42580.0,42621.09,363.53018,15500376.2113554,17992,180.92826,7714071.8939536,135.5500000000029,-94.45000000000437,-0.002211139084277159,0.020205101156069362,0.49769804531772305
2024-01-01T14:30:00Z,2024-01-01T14:59:59Z,BTCUSDT,30m,42621.1,42661.89,42586.5,42612.24,347.48134,14812173.8431609,17696,188.54939,8036558.4840523,75.38999999999942,-8.860000000000582,-0.00020787825748280975,0.019636151672694394,0.5426173100403031
2024-01-01T15:00:00Z,2024-01-01T15:29:59Z,BTCUSDT,30m,42612.24,42733.28,42586.51,42683.2,290.25964,12378745.004704,15499,154.0569,6570075.7363715,146.7699999999968,70.95999999999913,0.0016652492335535313,0.01872763662171753,0.5307554987665527
2024-01-01T15:30:00Z,2024-01-01T15:59:59Z,BTCUSDT,30m,42683.21,42847.07,42601.1,42783.05,652.44199,27894082.0592289,32129,356.73215,15248833.8872893,245.97000000000116,99.84000000000378,0.0023390930532170328,0.020306949796134333,0.5467645483700397
2024-01-01T16:00:00Z,2024-01-01T16:29:59Z,BTCUSDT,30m,42783.05,42856.0,42664.42,42723.04,607.93238,26007996.0377905,24607,292.99453,12533730.9283638,191.58000000000175,-60.01000000000204,-0.0014026582957503504,0.02470566830576665,0.4819524993881721
2024-01-01T16:30:00Z,2024-01-01T16:59:59Z,BTCUSDT,30m,42723.03,42782.6,42703.39,42725.15,310.77818,13284592.7816368,15372,156.4815,6688864.0121444,79.20999999999913,2.1200000000026193,4.962194863057745e-05,0.02021715977101223,0.5035150794692215
2024-01-01T17:00:00Z,2024-01-01T17:29:59Z,BTCUSDT,30m,42725.15,42781.09,42718.72,42731.11,374.73086,16021350.4226087,15969,178.16319,7616871.1885463,62.36999999999534,5.959999999999127,0.00013949629199661387,0.02346614440478427,0.4754430686599977
2024-01-01T17:30:00Z,2024-01-01T17:59:59Z,BTCUSDT,30m,42731.12,42824.9,42704.42,42812.7,302.60592,12940829.0977289,13902,151.80827,6492116.7048581,120.4800000000032,81.57999999999447,0.0019091472444437325,0.02176707811825637,0.5016698615810291
2024-01-01T18:00:00Z,2024-01-01T18:29:59Z,BTCUSDT,30m,42812.71,43208.86,42812.7,43063.05,1451.17842,62464541.1682713,65713,834.71003,35924255.62486,396.1600000000035,250.34000000000378,0.005847328982444788,0.022083581939646643,0.5751946269983811
2024-01-01T18:30:00Z,2024-01-01T18:59:59Z,BTCUSDT,30m,43063.06,43178.65,43018.86,43111.1,692.13055,29834484.0288613,28257,358.52556,15453317.4449871,159.79000000000087,48.04000000000087,0.0011155733011077448,0.024494127118943977,0.5180027958598273
2024-01-01T19:00:00Z,2024-01-01T19:29:59Z,BTCUSDT,30m,43111.1,43316.88,43103.64,43262.01,701.15047,30289705.5679014,29178,372.85227,16109789.9551702,213.23999999999796,150.9100000000035,0.0035004905929100277,0.024030107272602647,0.5317721173316763
2024-01-01T19:30:00Z,2024-01-01T19:59:59Z,BTCUSDT,30m,43262.01,43550.0,43234.16,43517.99,1246.46486,54127058.0861501,49237,670.91373,29133060.5721574,315.8399999999965,255.97999999999593,0.005916969646116672,0.02531561346142129,0.5382532244029727
2024-01-01T20:00:00Z,2024-01-01T20:29:59Z,BTCUSDT,30m,43517.98,43757.13,43510.71,43699.56,1760.76919,76864201.0402143,51916,974.13624,42525893.0637774,246.41999999999825,181.57999999999447,0.004172528228561952,0.033915732914708376,0.5532447100576539
2024-01-01T20:30:00Z,2024-01-01T20:59:59Z,BTCUSDT,30m,43699.56,43829.99,43636.39,43687.86,1144.30376,50049969.3402144,36289,612.79728,26806772.5696406,193.59999999999854,-11.69999999999709,-0.00026773724952830393,0.03153307503651244,0.5355197644373728
2024-01-01T21:00:00Z,2024-01-01T21:29:59Z,BTCUSDT,30m,43687.85,43792.59,43632.0,43656.15,800.95476,35019245.7965727,24781,371.73308,16251848.5258997,160.5899999999965,-31.69999999999709,-0.000725602198322808,0.03232132520882934,0.46411245499059145
2024-01-01T21:30:00Z,2024-01-01T21:59:59Z,BTCUSDT,30m,43656.14,43656.15,43480.76,43619.21,740.6365,32262386.2383303,24213,365.54874,15921816.7706158,175.38999999999942,-36.93000000000029,-0.0008459291178743767,0.030588382273985047,0.4935602552669225
2024-01-01T22:00:00Z,2024-01-01T22:29:59Z,BTCUSDT,30m,43619.22,43661.1,43361.6,43471.1,702.60096,30561039.8335215,25531,328.58987,14289624.1741182,299.5,-148.12000000000262,-0.0033957507722513747,0.027519523716266498,0.46767637493692016
2024-01-01T22:30:00Z,2024-01-01T22:59:59Z,BTCUSDT,30m,43471.11,43531.49,43439.17,43529.93,321.76276,13993930.0990673,14057,153.68973,6683963.8184498,92.31999999999971,58.81999999999971,0.0013530825414855914,0.022889859856299353,0.47764921583840214
2024-01-01T23:00:00Z,2024-01-01T23:29:59Z,BTCUSDT,30m,43529.94,44000.0,43529.93,43989.99,1762.46222,77183221.3766426,59493,998.85885,43759040.9837009,470.0699999999997,460.04999999999563,0.010568587964972972,0.029624699040223218,0.5667405738773793
2024-01-01T23:30:00Z,2024-01-01T23:59:59Z,BTCUSDT,30m,43989.99,44184.1,43929.75,44179.55,1713.50829,75524751.1912489,55303,1064.26952,46909609.7006773,254.34999999999854,189.56000000000495,0.004309162152571641,0.030984002495343832,0.6211055564837682
2024-01-02T00:00:00Z,2024-01-02T00:29:59Z,BTCUSDT,30m,44179.55,44844.0,44148.34,44609.79,4152.21577,184847793.5829366,152788,2610.22318,116189314.1528921,695.6600000000035,430.23999999999796,0.009738442333613583,0.027176321242505956,0.6286338005021352
2024-01-02T00:30:00Z,2024-01-02T00:59:59Z,BTCUSDT,30m,44609.78,45200.0,44553.92,45056.0,2834.0439,127074512.8018046,99483,1729.00786,77553904.7931767,646.0800000000017,446.22000000000116,0.010002739309631232,0.028487720515062875,0.610085066078193
2024-01-02T01:00:00Z,2024-01-02T01:29:59Z,BTCUSDT,30m,45056.0,45372.79,44832.01,44930.24,3078.9071,138757041.675637,80171,1652.70509,74483345.1971188,540.7799999999988,-125.76000000000204,-0.002791193181818227,0.0384042496663382,0.5367830325247552
2024-01-02T01:30:00Z,2024-01-02T01:59:59Z,BTCUSDT,30m,44930.24,45010.0,44686.0,44855.96,1318.95666,59135704.2728949,46240,642.03581,28784999.5314508,324.0,-74.27999999999884,-0.0016532295398377316,0.02852414922145329,0.48677551694534066
2024-01-02T02:00:00Z,2024-01-02T02:29:59Z,BTCUSDT,30m,44855.96,45100.0,44855.95,45099.99,1379.38082,62052025.3041008,39615,733.8363,33015265.9182963,244.0500000000029,244.02999999999884,0.005440302693332142,0.0348196597248517,0.5320041350147235
2024-01-02T02:30:00Z,2024-01-02T02:59:59Z,BTCUSDT,30m,45099.99,45381.42,45073.9,45378.96,1636.66153,74025311.9573922,44923,951.79918,43052800.137489,307.5199999999968,278.97000000000116,0.00618558895467607,0.03643259644280213,0.5815491856767722
2024-01-02T03:00:00Z,2024-01-02T03:29:59Z,BTCUSDT,30m,45378.96,45469.43,45131.1,45316.71,1352.77677,61243193.2609701,40046,695.45517,31484487.8023965,338.33000000000175,-62.25,-0.0013717811073678198,0.03378057159266843,0.5140945538264972
2024-01-02T03:30:00Z,2024-01-02T03:59:59Z,BTCUSDT,30m,45316.7,45500.0,45312.1,45402.38,1340.34404,60831533.6414117,35531,726.92584,32992102.7106645,187.90000000000146,85.68000000000029,0.0018906937177685112,0.037723228729841546,0.5423427256781028
2024-01-02T04:00:00Z,2024-01-02T04:29:59Z,BTCUSDT,30m,45402.38,45468.99,45240.38,45362.27,1177.0056,53371819.8164722,37143,619.13021,28077673.7178534,228.61000000000058,-40.11000000000058,-0.0008834338640397394,0.031688490428882964,0.5260214649785864
2024-01-02T04:30:00Z,2024-01-02T04:59:59Z,BTCUSDT,30m,45362.27,45362.28,45170.0,45179.8,1091.27012,49366436.6552434,35269,477.18666,21585984.3646424,192.27999999999884,-182.4699999999939,-0.004022505928384843,0.030941339986957382,0.4372763912934774
2024-01-02T05:00:00Z,2024-01-02T05:29:59Z,BTCUSDT,30m,45179.8,45324.72,45121.96,45261.08,950.52137,43000516.5239139,30737,490.45305,22187831.8538172,202.76000000000204,81.27999999999884,0.0017990340816028143,0.030924337768812832,0.5159831914142025
2024-01-02T05:30:00Z,2024-01-02T05:59:59Z,BTCUSDT,30m,45261.08,45318.44,45133.17,45179.48,666.76283,30162326.6854069,25791,331.27578,14986456.9804439,185.27000000000407,-81.59999999999854,-0.0018028734621444858,0.025852538870148503,0.4968420030252736
2024-01-02T06:00:00Z,2024-01-02T06:29:59Z,BTCUSDT,30m,45179.48,45283.44,45130.0,45250.2,596.56532,26967735.9118562,21774,328.00808,14827540.9035351,153.44000000000233,70.71999999999389,0.0015653123940336162,0.027398058234591717,0.5498276031198058
2024-01-02T06:30:00Z,2024-01-02T06:59:59Z,BTCUSDT,30m,45250.2,45308.15,45168.74,45168.75,793.773,35920673.3598676,22368,364.69642,16506816.9288922,139.4100000000035,-81.44999999999709,-0.0017999920442339943,0.03548699034334764,0.4594467435904219
2024-01-02T07:00:00Z,2024-01-02T07:29:59Z,BTCUSDT,30m,45168.75,45643.75,45168.74,45461.1,1589.75405,72193935.9416903,53847,902.72612,40997141.6189672,475.01000000000204,292.34999999999854,0.00647239518472392,0.029523539844373874,0.5678401133810604
2024-01-02T07:30:00Z,2024-01-02T07:59:59Z,BTCUSDT,30m,45461.1,45528.0,45278.9,45455.53,1522.77073,69189240.1242658,45818,639.10727,29038078.9347412,249.09999999999854,-5.569999999999709,-0.00012252233227967886,0.03323520734209263,0.41970025914538034
2024-01-02T08:00:00Z,2024-01-02T08:29:59Z,BTCUSDT,30m,45455.52,45849.84,45326.6,45748.52,1847.39437,84357928.6381615,67625,1048.92115,47898018.1811186,523.239999999998,293.0,0.006445861800722993,0.027318216192236598,0.5677841001539914
2024-01-02T08:30:00Z,2024-01-02T08:59:59Z,BTCUSDT,30m,45748.53,45852.93,45576.13,45759.3,1475.8227,67455307.3505804,46727,710.84883,32494254.6320537,276.8000000000029,10.770000000004075,0.00023541740029688548,0.03158393862220986,0.48166275664414165
2024-01-02T09:00:00Z,2024-01-02T09:29:59Z,BTCUSDT,30m,45759.3,45879.63,45658.28,45831.12,1113.7504,50979673.5344793,39164,541.76626,24799910.716608,221.34999999999854,71.81999999999971,0.0015695170162130913,0.028438116637728522,0.48643417771163094
2024-01-02T09:30:00Z,2024-01-02T09:59:59Z,BTCUSDT,30m,45831.12,45831.12,45631.1,45673.48,982.71155,44915188.9057195,30302,471.54453,21550444.7537573,200.02000000000407,-157.63999999999942,-0.003439584282470064,0.03243058378984885,0.4798402237156977
2024-01-02T10:00:00Z,2024-01-02T10:29:59Z,BTCUSDT,30m,45673.48,45711.1,45553.3,45647.92,957.03296,43675022.9805318,33161,431.93829,19711806.9244465,157.79999999999563,-25.560000000004948,-0.0005596245348505291,0.02886019601338922,0.45133063128776674
2024-01-02T10:30:00Z,2024-01-02T10:59:59Z,BTCUSDT,30m,45647.92,45654.1,45431.52,45584.99,1112.18953,50646193.41056,41840,471.70367,21482557.4762835,222.58000000000175,-62.93000000000029,-0.0013785951254734125,0.026581967734225623,0.4241216602713388
2024-01-02T11:00:00Z,2024-01-02T11:29:59Z,BTCUSDT,30m,45585.0,45698.67,45494.17,45496.57,828.96458,37785427.749411,31397,393.6457,17943804.3953749,204.5,-88.43000000000029,-0.0019398925085006096,0.02640266840780966,0.4748643180870285
2024-01-02T11:30:00Z,2024-01-02T11:59:59Z,BTCUSDT,30m,45496.58,45548.16,45200.0,45433.99,1709.52849,77499532.9068554,55620,827.6873,37522186.7272674,348.1600000000035,-62.59000000000378,-0.0013757078004545348,0.03073585922330097,0.4841611618885627
2024-01-02T12:00:00Z,2024-01-02T12:29:59Z,BTCUSDT,30m,45433.99,45489.0,45316.0,45450.0,784.40218,35615457.0827394,34061,397.64442,18054518.70501,173.0,16.010000000002037,0.00035237935299105446,0.02302933501658789,0.506939463120819
2024-01-02T12:30:00Z,2024-01-02T12:59:59Z,BTCUSDT,30m,45450.0,45589.68,45271.04,45301.99,1343.70929,61049399.4583988,44827,762.80869,34659610.0694855,318.6399999999994,-148.01000000000204,-0.003256545654565501,0.02997544537890111,0.5676887818495323
2024-01-02T13:00:00Z,2024-01-02T13:29:59Z,BTCUSDT,30m,45302.0,45560.0,45264.39,45525.12,1161.07136,52769971.5217567,42343,630.06726,28633566.7860394,295.6100000000006,223.12000000000262,0.004925168866716759,0.027420621118012422,0.5426602375240744
2024-01-02T13:30:00Z,2024-01-02T13:59:59Z,BTCUSDT,30m,45525.11,45705.8,45518.66,45637.93,1092.69732,49857073.9476391,36074,517.92658,23633383.5297295,187.13999999999942,112.81999999999971,0.0024781928039273207,0.0302904396518268,0.47398906405298036
2024-01-02T14:00:00Z,2024-01-02T14:29:59Z,BTCUSDT,30m,45637.92,45800.0,45554.35,45638.03,1384.54453,63269479.0221092,42575,690.77351,31566548.9479213,245.65000000000146,0.11000000000058208,2.4102763666832774e-06,0.03252012988843218,0.49891751043933563
2024-01-02T14:30:00Z,2024-01-02T14:59:59Z,BTCUSDT,30m,45638.04,45675.0,44970.0,45258.73,3168.6679,143546594.7257713,99959,1550.57763,70242938.5185861,705.0,-379.3099999999977,-0.00831126840679393,0.03169967586710551,0.48934684193316696
2024-01-02T15:00:00Z,2024-01-02T15:29:59Z,BTCUSDT,30m,45258.73,45349.98,44833.33,45004.01,2921.39274,131698593.948853,81760,1311.83384,59131560.052079,516.6500000000015,-254.72000000000116,-0.00562808545445268,0.03573132020547945,0.44904398578056304
2024-01-02T15:30:00Z,2024-01-02T15:59:59Z,BTCUSDT,30m,45004.0,45300.0,44887.46,45184.82,1379.64383,62330649.233117,53013,773.3468,34941117.0274869,412.5400000000009,180.8199999999997,0.004017865078659668,0.026024632260011695,0.5605409042419304
2024-01-02T16:00:00Z,2024-01-02T16:29:59Z,BTCUSDT,30m,45184.83,45274.24,44890.11,45189.19,1694.59222,76344056.1340974,62587,775.48912,34938047.6778853,384.1299999999974,4.360000000000582,9.649256177351075e-05,0.027075786025852012,0.4576257997927076
2024-01-02T16:30:00Z,2024-01-02T16:59:59Z,BTCUSDT,30m,45189.18,45399.84,45072.96,45357.84,1357.64561,61462708.6396801,51365,695.9262,31503062.7190079,326.8799999999974,168.65999999999622,0.0037323093714025394,0.026431336707875012,0.5125978347177066
2024-01-02T17:00:00Z,2024-01-02T17:29:59Z,BTCUSDT,30m,45357.84,45382.08,45151.05,45208.01,1024.76252,46395518.8160992,39945,630.44928,28543640.9616119,231.02999999999884,-149.82999999999447,-0.003303287810883289,0.025654337714357243,0.6152150061069759
2024-01-02T17:30:00Z,2024-01-02T17:59:59Z,BTCUSDT,30m,45208.0,45208.01,44950.48,44966.15,1515.24056,68242601.1650849,53602,734.50853,33076211.2133245,257.52999999999884,-241.84999999999854,-0.005349716864271778,0.028268358643334202,0.4847471414043985
2024-01-02T18:00:00Z,2024-01-02T18:29:59Z,BTCUSDT,30m,44966.16,45152.26,44944.0,45125.89,989.67651,44574563.4474281,38556,571.79439,25751579.0032693,208.26000000000204,159.72999999999593,0.0035522268301317237,0.025668547307812015,0.5777588779994385
2024-01-02T18:30:00Z,2024-01-02T18:59:59Z,BTCUSDT,30m,45125.89,45271.2,45057.14,45154.69,816.40079,36883861.6405651,44872,417.60933,18866134.8071598,214.05999999999767,28.80000000000291,0.0006382145593140193,0.01819399157603851,0.5115248969810526
2024-01-02T19:00:00Z,2024-01-02T19:29:59Z,BTCUSDT,30m,45154.7,45243.0,44790.96,44873.99,1226.22063,55194902.8296673,45746,548.0949,24684188.9626975,452.0400000000009,-280.7099999999991,-0.006216628612303905,0.026804980326148736,0.4469790236688483
2024-01-02T19:30:00Z,2024-01-02T19:59:59Z,BTCUSDT,30m,44873.99,45113.29,44810.89,45039.49,1121.06561,50426719.0524367,46183,640.68355,28818294.8258799,302.40000000000146,165.5,0.0036881052921748213,0.024274421540393654,0.5714951420193862
2024-01-02T20:00:00Z,2024-01-02T20:29:59Z,BTCUSDT,30m,45039.49,45180.55,44929.92,44954.41,893.01962,40242742.0137544,38440,433.48422,19531274.1325738,250.63000000000466,-85.07999999999447,-0.0018890089563623938,0.023231519771071803,0.48541399347978487
2024-01-02T20:30:00Z,2024-01-02T20:59:59Z,BTCUSDT,30m,44954.4,44986.09,44742.96,44788.28,1047.00527,46968661.1827377,39744,470.85173,21123762.4427953,243.12999999999738,-166.12000000000262,-0.003695300126350315,0.02634373163244767,0.4497128557910696
2024-01-02T21:00:00Z,2024-01-02T21:29:59Z,BTCUSDT,30m,44788.27,44940.51,44600.0,44805.11,1184.58013,53044012.9515508,51125,575.78528,25786729.6075715,340.51000000000204,16.840000000003783,0.0003759913030801097,0.023170271491442542,0.48606697463345083
2024-01-02T21:30:00Z,2024-01-02T21:59:59Z,BTCUSDT,30m,44805.12,45119.76,44777.0,45119.74,859.1617,38651171.4215027,33542,485.31398,21832244.3656068,342.76000000000204,314.61999999999534,0.007021965346817402,0.025614504203684933,0.5648691974979797
2024-01-02T22:00:00Z,2024-01-02T22:29:59Z,BTCUSDT,30m,45119.74,45297.26,45042.0,45061.34,1011.46496,45678222.4389991,34822,570.78883,25779006.6682953,255.26000000000204,-58.400000000001455,-0.0012943336996179822,0.029046722187123085,0.5643189359718402
2024-01-02T22:30:00Z,2024-01-02T22:59:59Z,BTCUSDT,30m,45061.34,45111.1,44840.01,44981.73,580.10995,26090537.9793674,26997,307.95713,13847938.2493394,271.0899999999965,-79.6099999999933,-0.001766702898759631,0.021487941252731787,0.530859934396919
2024-01-02T23:00:00Z,2024-01-02T23:29:59Z,BTCUSDT,30m,44981.72,45049.98,44928.0,44967.48,480.02243,21593326.9019258,23443,244.79201,11011384.6766469,121.9800000000032,-14.239999999997963,-0.0003165730434496049,0.020476151943010706,0.5099595241830679
2024-01-02T23:30:00Z,2024-01-02T23:59:59Z,BTCUSDT,30m,44967.47,44982.71,44802.01,44946.91,600.20476,26946919.2756319,24571,286.00951,12840650.9342948,180.6999999999971,-20.55999999999767,-0.0004572194077184612,0.024427363965650564,0.4765198963100526
2024-01-03T00:00:00Z,2024-01-03T00:29:59Z,BTCUSDT,30m,44946.91,45061.1,44862.11,44898.01,662.13341,29780744.5651054,31790,303.96814,13670554.4391216,198.98999999999796,-48.900000000001455,-0.0010879502061432354,0.02082835514312677,0.4590738594507714
2024-01-03T00:30:00Z,2024-01-03T00:59:59Z,BTCUSDT,30m,44898.01,45212.57,44875.01,45135.61,748.18563,33727985.4699754,31215,349.73101,15766485.1123066,337.5599999999977,237.59999999999854,0.005291994010424929,0.023968785199423352,0.4674388226355003
2024-01-03T01:00:00Z,2024-01-03T01:29:59Z,BTCUSDT,30m,45135.61,45227.28,45106.56,45162.3,512.6037,23161177.7944756,22920,262.58623,11863985.6802069,120.72000000000116,26.69000000000233,0.00059132910799261,0.022364908376963352,0.5122597242275075
2024-01-03T01:30:00Z,2024-01-03T01:59:59Z,BTCUSDT,30m,45162.31,45329.83,45102.72,45317.58,653.57725,29565225.4166369,24070,315.31868,14264357.7572926,227.11000000000058,155.27000000000407,0.0034380438024539505,0.02715318861653511,0.4824505136921457
2024-01-03T02:00:00Z,2024-01-03T02:29:59Z,BTCUSDT,30m,45317.58,45410.91,45211.73,45322.78,1037.68751,47025622.7659969,28830,411.5065,18651380.1558715,199.1800000000003,5.19999999999709,0.00011474575650326186,0.03599332327436698,0.3965610995934605
2024-01-03T02:30:00Z,2024-01-03T02:59:59Z,BTCUSDT,30m,45322.77,45354.16,45223.12,45274.57,397.1288,17980110.7510317,17774,154.9103,7013831.0724801,131.04000000000087,-48.19999999999709,-0.0010634831013196478,0.022343242939124566,0.390075713471297
