timestamp,symbol,open,high,low,close,volume,num_trades,quote_volume,taker_volume,price_range,price_change,volume_per_trade,taker_ratio
2026-02-20T14:06:42,BTCUSDT,66903.95,66905.87,66903.95,66905.87,1.43496,37,96005.6702949,1.43496,1.9199999999982538,1.9199999999982538,0.038782702702702704,1.4946617169509285e-05
2026-02-20T14:06:43,BTCUSDT,66905.86,66905.87,66905.86,66905.87,0.03236,7,2165.0736521,0.00225,0.00999999999476131,0.00999999999476131,0.004622857142857143,1.03922561609746e-06
2026-02-20T14:06:44,BTCUSDT,66905.87,66905.87,66905.87,66905.87,0.00025,2,16.7264675,0.00025,0.0,0.0,0.000125,1.4946371671125421e-05
2026-02-20T14:06:45,BTCUSDT,66905.86,66905.87,66905.86,66905.87,0.00112,4,74.9345708,0.00076,0.00999999999476131,0.00999999999476131,0.00028,1.0142181264084855e-05
2026-02-20T14:06:46,BTCUSDT,66905.86,66905.87,66902.63,66902.63,0.45028,126,30126.349157,0.00074,3.2399999999906868,-3.2299999999959255,0.003573650793650794,2.456321528186423e-08
2026-02-20T14:06:47,BTCUSDT,66901.94,66901.94,66887.54,66887.54,0.23864,187,15963.7927614,0.00396,14.400000000008731,-14.400000000008731,0.0012761497326203208,2.480613510327676e-07
2026-02-20T14:06:48,BTCUSDT,66887.53,66887.53,66887.53,66887.53,0.00524,2,350.4906572,0.0,0.0,0.0,0.00262,0.0
2026-02-20T14:06:49,BTCUSDT,66887.53,66899.14,66887.53,66899.14,2.47126,245,165307.4538292,2.47053,11.610000000000582,11.610000000000582,0.010086775510204081,1.4945061113533432e-05
2026-02-20T14:06:50,BTCUSDT,66899.14,66899.14,66899.13,66899.13,0.31789,23,21266.5661144,0.16787,0.00999999999476131,-0.00999999999476131,0.013821304347826087,7.893610989991091e-06
2026-02-20T14:06:51,BTCUSDT,66899.14,66899.14,66899.14,66899.14,0.00288,12,192.6695232,0.00288,0.0,0.0,0.00024,1.4947875264166328e-05
2026-02-20T14:06:52,BTCUSDT,66899.14,66902.34,66899.14,66902.34,0.01462,89,978.0934846,0.01462,3.1999999999970896,3.1999999999970896,0.0001642696629213483,1.4947446466202541e-05
2026-02-20T14:06:53,BTCUSDT,66902.34,66902.34,66902.34,66902.34,0.00295,3,197.361903,0.00295,0.0,0.0,0.0009833333333333332,1.4947160293645932e-05
2026-02-20T14:06:54,BTCUSDT,66902.34,66902.34,66902.33,66902.33,0.00149,2,99.6844792,0.00075,0.00999999999476131,-0.00999999999476131,0.000745,7.523738961360798e-06
2026-02-20T14:06:55,BTCUSDT,66902.33,66902.33,66902.33,66902.33,0.14953,1,10003.9054049,0.0,0.0,0.0,0.14953,0.0
2026-02-20T14:06:56,BTCUSDT,66902.34,66902.34,66902.34,66902.34,0.00014,1,9.3663276,0.00014,0.0,0.0,0.00014,1.4947160293645932e-05
2026-02-20T14:06:57,BTCUSDT,66902.33,66912.39,66902.33,66912.38,0.49943,251,33413.5495107,0.48132,10.059999999997672,10.05000000000291,0.001989760956175299,1.4404934736007834e-05
2026-02-20T14:06:58,BTCUSDT,66912.39,66918.1,66912.39,66918.09,0.4663,127,31201.3967146,0.4659,5.710000000006403,5.69999999999709,0.0036716535433070864,1.4932023853342194e-05
2026-02-20T14:06:59,BTCUSDT,66918.09,66990.9,66918.09,66987.27,11.70259,951,783554.3117975,11.66139,72.80999999999767,69.18000000000757,0.012305562565720294,1.4882682443860694e-05
2026-02-20T14:07:00,BTCUSDT,66986.0,67000.0,66980.9,66999.98,24.84343,794,1664295.8165609,21.26274,19.10000000000582,13.979999999995925,0.031288954659949623,1.2775817729288844e-05
2026-02-20T14:07:01,BTCUSDT,66999.98,66999.98,66984.96,66984.96,3.81454,345,255543.8342653,0.17321,15.019999999989523,-15.019999999989523,0.01105663768115942,6.778093492178612e-07
2026-02-20T17:14:40,BTCUSDT,67224.21,67224.22,67224.21,67224.21,0.00263,5,176.7996858,0.00135,0.00999999999476131,0.0,0.000526,7.635760176220857e-06
2026-02-20T17:14:41,BTCUSDT,67224.22,67224.22,67224.22,67224.22,0.00091,3,61.1740402,0.00091,0.0,0.0,0.00030333333333333335,1.4875590970040262e-05
2026-02-20T17:14:42,BTCUSDT,67224.22,67230.95,67224.22,67230.95,2.0,113,134456.2433177,2.0,6.7299999999959255,6.7299999999959255,0.017699115044247787,1.4874727648565185e-05
2026-02-20T17:14:43,BTCUSDT,67230.94,67230.94,67230.94,67230.94,0.18673,5,12554.0334262,0.0,0.0,0.0,0.037346000000000004,0.0
2026-02-20T17:14:44,BTCUSDT,67230.94,67230.95,67230.94,67230.94,0.03312,7,2226.6890405,0.03077,0.00999999999476131,0.0,0.004731428571428571,1.381872342313709e-05
2026-02-20T17:14:45,BTCUSDT,67230.95,67230.95,67226.0,67226.01,0.21989,102,14783.3732695,0.00114,4.94999999999709,-4.940000000002328,0.00215578431372549,7.711365865001641e-08
2026-02-20T17:14:46,BTCUSDT,67226.01,67226.01,67224.21,67224.21,0.01445,60,971.4025128,0.0002,1.7999999999883585,-1.7999999999883585,0.00024083333333333332,2.0588787589555845e-07
2026-02-20T17:14:47,BTCUSDT,67224.21,67224.21,67204.62,67204.62,1.74166,683,117076.4748167,0.14784,19.59000000001106,-19.59000000001106,0.0025500146412884336,1.2627643617683629e-06
2026-02-20T17:14:48,BTCUSDT,67204.61,67204.61,67189.1,67189.1,1.37961,486,92705.6786569,0.00128,15.509999999994761,-15.509999999994761,0.0028387037037037035,1.380713693642467e-08
2026-02-20T17:14:49,BTCUSDT,67189.1,67189.1,67188.06,67188.07,0.02358,74,1584.3109284,0.00362,1.040000000008149,-1.0299999999988358,0.00031864864864864867,2.284905024076207e-06
2026-02-20T17:14:50,BTCUSDT,67188.06,67188.07,67186.0,67186.0,0.10892,150,7318.1047461,0.08387,2.070000000006985,-2.0599999999976717,0.0007261333333333334,1.1460617592922048e-05
2026-02-20T17:14:51,BTCUSDT,67186.0,67186.0,67182.01,67182.02,0.04018,131,2699.4133757,0.00234,3.9900000000052387,-3.9799999999959255,0.0003067175572519084,8.668550067450123e-07
2026-02-20T17:14:52,BTCUSDT,67182.01,67194.11,67182.01,67194.11,0.22633,251,15205.5795463,0.07237,12.10000000000582,12.10000000000582,0.0009017131474103586,4.759437138166163e-06
2026-02-20T17:14:53,BTCUSDT,67194.12,67215.44,67065.02,67065.02,39.34053,2275,2640686.7031615,0.38228,150.41999999999825,-129.09999999999127,0.01729254065934066,1.447653746816403e-07
2026-02-20T17:14:54,BTCUSDT,67065.02,67100.0,67057.17,67088.1,20.40151,909,1368417.7250373,12.93847,42.830000000001746,23.080000000001746,0.022443905390539053,9.455058761130361e-06
2026-02-20T17:14:55,BTCUSDT,67088.1,67100.28,67088.1,67100.28,2.71306,378,182030.2950975,2.59523,12.179999999993015,12.179999999993015,0.0071774074074074075,1.4257132301026758e-05
2026-02-20T17:14:56,BTCUSDT,67100.28,67100.28,67067.03,67073.74,3.47452,763,233126.1928818,2.41959,33.25,-26.539999999993597,0.004553761467889908,1.0378885229883989e-05
2026-02-20T17:14:57,BTCUSDT,67073.74,67073.74,67073.73,67073.74,0.17135,20,11493.0853182,0.16827,0.010000000009313226,0.0,0.0085675,1.4640977191175483e-05
2026-02-20T17:14:58,BTCUSDT,67073.73,67073.74,67067.03,67067.04,0.51487,153,34530.8879946,0.16766,6.710000000006403,-6.690000000002328,0.003365163398692811,4.8553631179777065e-06
2026-02-20T17:14:59,BTCUSDT,67067.04,67067.04,67067.03,67067.03,0.29192,43,19578.2100174,0.26198,0.00999999999476131,-0.00999999999476131,0.006788837209302326,1.3381202866205188e-05
2026-02-20T17:15:00,BTCUSDT,67067.04,67067.04,67067.03,67067.03,0.1072,25,7189.5856992,0.00832,0.00999999999476131,-0.00999999999476131,0.004288,1.1572294076591623e-06
2026-02-20T17:15:01,BTCUSDT,67067.04,67117.68,67067.04,67100.25,9.47726,736,635878.2248999,8.69626,50.63999999999942,33.2100000000064,0.012876711956521738,1.3675983324274024e-05
2026-02-20T17:15:02,BTCUSDT,67100.26,67100.26,67089.46,67089.46,0.98338,259,65983.3733753,0.00735,10.799999999988358,-10.799999999988358,0.003796833976833977,1.113916979993535e-07
2026-02-20T17:15:03,BTCUSDT,67089.46,67089.46,67080.19,67084.56,1.12511,398,75479.9453695,0.20409,9.270000000004075,-4.900000000008731,0.0028269095477386937,2.703897028553877e-06
2026-02-20T17:15:04,BTCUSDT,67084.56,67084.57,67082.85,67082.85,0.01981,51,1328.9392944,8e-05,1.7200000000011642,-1.709999999991851,0.00038843137254901964,6.019838553733113e-08
2026-02-20T17:15:05,BTCUSDT,67082.84,67082.85,67078.78,67078.78,0.43229,145,28998.5192694,0.15054,4.070000000006985,-4.059999999997672,0.0029813103448275862,5.191299548830887e-06
2026-02-20T17:15:06,BTCUSDT,67078.78,67078.78,67078.77,67078.78,0.01388,13,931.0533891,0.00615,0.00999999999476131,0.0,0.0010676923076923077,6.60542142051046e-06
2026-02-20T17:15:07,BTCUSDT,67078.78,67083.93,67078.77,67083.93,0.83723,109,56161.1739202,0.80501,5.1599999999889405,5.149999999994179,0.007681009174311927,1.4333924022739395e-05
2026-02-20T17:15:08,BTCUSDT,67083.93,67093.52,67083.93,67093.52,0.47722,230,32018.0072561,0.05722,9.59000000001106,9.59000000001106,0.002074869565217391,1.7871193401362781e-06
2026-02-20T17:15:09,BTCUSDT,67093.52,67113.65,67093.52,67109.28,0.49148,276,32978.9726518,0.48928,20.129999999990105,15.759999999994761,0.0017807246376811594,1.4836120129208904e-05
2026-02-20T17:15:10,BTCUSDT,67109.28,67121.04,67096.98,67118.7,1.70128,428,114169.8504139,1.45533,24.05999999999767,9.419999999998254,0.0039749532710280375,1.2747060583192424e-05
2026-02-20T17:15:11,BTCUSDT,67118.69,67118.7,67109.59,67109.59,0.2486,162,16685.2462105,0.00129,9.110000000000582,-9.10000000000582,0.0015345679012345678,7.731381267770593e-08
2026-02-20T17:15:12,BTCUSDT,67109.6,67109.6,67109.59,67109.6,0.11563,8,7759.8830405,0.11488,0.010000000009313226,0.0,0.01445375,1.4804346843943904e-05
2026-02-20T17:15:13,BTCUSDT,67109.6,67116.32,67109.59,67116.32,0.16685,130,11197.2820524,0.01777,6.730000000010477,6.720000000001164,0.0012834615384615384,1.5869922644478908e-06
2026-02-20T17:15:14,BTCUSDT,67116.32,67118.61,67116.31,67118.61,1.30282,78,87441.2268996,1.28054,2.3000000000029104,2.289999999993597,0.016702820512820515,1.464457951248003e-05
2026-02-20T17:15:15,BTCUSDT,67118.61,67118.61,67104.0,67104.01,0.18726,320,12566.8234804,0.03036,14.610000000000582,-14.60000000000582,0.0005851875,2.4158849726306213e-06
2026-02-20T17:15:16,BTCUSDT,67104.01,67114.76,67104.01,67114.76,0.10341,180,6939.6242583,0.10292,10.75,10.75,0.0005745,1.4830774141251895e-05
2026-02-20T17:15:17,BTCUSDT,67114.77,67115.59,67114.76,67115.59,0.00878,42,589.2681569,0.00765,0.8300000000017462,0.819999999992433,0.00020904761904761904,1.2982204978196743e-05
2026-02-20T17:15:18,BTCUSDT,67115.59,67123.99,67115.59,67123.99,2.38821,261,160293.7001375,2.36974,8.400000000008731,8.400000000008731,0.009150229885057471,1.4783737588983448e-05
2026-02-20T17:15:19,BTCUSDT,67124.0,67138.62,67124.0,67138.61,0.96805,306,64988.1035127,0.81224,14.619999999995343,14.610000000000582,0.003163562091503268,1.2498287472587528e-05
2026-02-20T17:15:20,BTCUSDT,67138.61,67138.62,67113.62,67113.63,1.12324,521,75399.1273553,0.07884,25.0,-24.979999999995925,0.0021559309021113244,1.0456354438757058e-06
2026-02-20T17:15:21,BTCUSDT,67113.63,67114.0,67113.63,67113.99,0.94211,65,63228.7211939,0.18637,0.3699999999953434,0.3600000000005821,0.014494,2.9475528918016467e-06
2026-02-20T17:15:22,BTCUSDT,67114.0,67114.0,67113.99,67113.99,0.1037,14,6959.721797,0.1034,0.00999999999476131,-0.00999999999476131,0.007407142857142857,1.4856915695189247e-05
2026-02-20T17:15:23,BTCUSDT,67114.0,67127.9,67113.99,67127.9,2.11589,159,142015.5848659,1.96682,13.90999999998894,13.89999999999418,0.013307484276729559,1.3849325071309566e-05
2026-02-20T17:15:24,BTCUSDT,67128.0,67136.01,67125.08,67133.81,0.37352,466,25075.5742649,0.19938,10.929999999993015,5.809999999997672,0.0008015450643776824,7.951163865430826e-06
2026-02-20T17:15:25,BTCUSDT,67133.82,67133.82,67124.74,67124.74,1.41946,190,95293.0122948,1.27716,9.080000000001746,-9.080000000001746,0.007470842105263158,1.3402451756367584e-05
2026-02-20T17:15:26,BTCUSDT,67124.75,67138.61,67124.75,67138.61,0.62696,315,42091.1870553,0.62696,13.860000000000582,13.860000000000582,0.001990349206349206,1.4895279602741805e-05
2026-02-20T17:15:27,BTCUSDT,67138.62,67142.93,67138.61,67142.92,0.09292,139,6238.8021342,0.09112,4.319999999992433,4.30000000000291,0.0006684892086330935,1.4605367831830477e-05
2026-02-20T17:15:28,BTCUSDT,67142.93,67149.83,67142.93,67149.83,0.28218,125,18947.6630563,0.13122,6.900000000008731,6.900000000008731,0.00225744,6.925392308808765e-06
2026-02-20T17:15:29,BTCUSDT,67149.82,67149.82,67149.82,67149.82,0.00174,5,116.8406868,0.0,0.0,0.0,0.000348,0.0
2026-02-20T17:15:30,BTCUSDT,67149.83,67149.83,67149.82,67149.83,0.00604,5,405.5849613,0.00485,0.00999999999476131,0.0,0.001208,1.195803706442801e-05
2026-02-20T17:15:31,BTCUSDT,67149.83,67149.83,67149.82,67149.82,0.0082,5,550.6285984,0.00744,0.00999999999476131,-0.00999999999476131,0.0016400000000000002,1.3511829973268603e-05
2026-02-20T17:15:32,BTCUSDT,67149.83,67149.83,67149.82,67149.83,0.2322,8,15592.1905131,0.23091,0.00999999999476131,0.0,0.029025,1.480933675136907e-05
2026-02-20T17:15:33,BTCUSDT,67149.83,67149.83,67149.82,67149.83,0.35399,25,23770.3668318,0.205,0.00999999999476131,0.0,0.014159600000000001,8.624183271995237e-06
2026-02-20T17:15:34,BTCUSDT,67149.82,67149.82,67132.1,67132.1,0.36688,381,24631.5618937,0.14707,17.720000000001164,-17.720000000001164,0.0009629396325459318,5.9707947321690555e-06
2026-02-20T17:15:35,BTCUSDT,67132.11,67132.11,67132.1,67132.11,0.0072,6,483.3511904,0.00704,0.00999999999476131,0.0,0.0012,1.4564979128682829e-05
2026-02-20T17:15:36,BTCUSDT,67132.11,67132.11,67132.11,67132.11,0.00034,1,22.8249174,0.00034,0.0,0.0,0.00034,1.489600133229836e-05
2026-02-20T17:15:37,BTCUSDT,67132.11,67132.11,67132.1,67132.11,0.0036,7,241.6755853,0.00253,0.00999999999476131,0.0,0.0005142857142857143,1.0468579177575701e-05
2026-02-20T17:15:38,BTCUSDT,67132.1,67132.11,67132.1,67132.11,0.16177,31,10859.9599373,0.01203,0.00999999999476131,0.00999999999476131,0.005218387096774193,1.1077388930949312e-06
2026-02-20T17:15:39,BTCUSDT,67132.11,67132.11,67131.91,67131.91,0.01249,40,838.4796668,0.00282,0.19999999999708962,-0.19999999999708962,0.00031225,3.363230036051245e-06
2026-02-20T17:15:40,BTCUSDT,67131.91,67131.91,67131.9,67131.9,0.08994,3,6037.8439569,0.08709,0.010000000009313226,-0.010000000009313226,0.029980000000000003,1.442402298265331e-05
2026-02-20T17:15:41,BTCUSDT,67131.91,67131.91,67110.71,67110.72,0.25165,363,16891.8063432,0.01434,21.19999999999709,-21.19000000000233,0.0006932506887052341,8.489322994028248e-07
2026-02-20T17:15:42,BTCUSDT,67110.72,67110.72,67110.71,67110.71,0.13048,2,8756.6067394,0.12986,0.00999999999476131,-0.00999999999476131,0.06524,1.4829945418891562e-05
2026-02-20T17:15:43,BTCUSDT,67110.71,67113.72,67110.71,67113.72,0.19743,44,13249.6728528,0.0476,3.0099999999947613,3.0099999999947613,0.0044870454545454545,3.592541531313423e-06
2026-02-20T17:15:44,BTCUSDT,67113.73,67113.73,67113.73,67113.73,0.02471,5,1658.3802683,0.02471,0.0,0.0,0.004942,1.4900080803138196e-05
2026-02-20T17:15:45,BTCUSDT,67113.73,67113.73,67113.72,67113.72,0.00186,3,124.8315353,0.00161,0.00999999999476131,-0.00999999999476131,0.00062,1.2897382028754077e-05
2026-02-20T17:15:46,BTCUSDT,67113.73,67113.73,67110.74,67110.74,1.00371,70,67362.5446957,0.00077,2.9899999999906868,-2.9899999999906868,0.014338714285714288,1.1430684566302495e-08
2026-02-20T17:15:47,BTCUSDT,67110.75,67115.41,67110.75,67115.41,1.37096,171,92006.9104909,1.20898,4.6600000000034925,4.6600000000034925,0.008017309941520468,1.3140099950639848e-05
2026-02-20T17:15:48,BTCUSDT,67115.42,67115.42,67115.41,67115.42,0.00531,17,356.3828779,0.00508,0.00999999999476131,0.0,0.0003123529411764706,1.4254332390865965e-05
2026-02-20T17:15:49,BTCUSDT,67115.42,67130.51,67115.42,67130.5,0.78751,427,52859.1340229,0.78707,15.089999999996508,15.080000000001746,0.0018442857142857143,1.4889952598523845e-05
2026-02-20T17:15:50,BTCUSDT,67130.5,67130.51,67130.5,67130.5,0.23189,17,15566.8922609,0.06159,0.00999999999476131,0.0,0.013640588235294118,3.956473711499766e-06
2026-02-20T17:15:51,BTCUSDT,67130.51,67136.81,67130.51,67132.11,0.62287,287,41816.4057163,0.58704,6.30000000000291,1.6000000000058208,0.0021702787456445993,1.4038509287066063e-05
2026-02-20T17:15:52,BTCUSDT,67132.11,67132.11,67126.73,67126.73,0.35245,123,23658.9497485,0.12796,5.380000000004657,-5.380000000004657,0.0028654471544715446,5.408524104418996e-06
2026-02-20T17:15:53,BTCUSDT,67126.73,67126.73,67074.57,67082.69,5.40044,872,362408.6586334,0.01589,52.15999999998894,-44.0399999999936,0.006193165137614679,4.384553078814205e-08
2026-02-20T17:15:54,BTCUSDT,67082.69,67082.69,67082.68,67082.69,0.01113,5,746.6303384,0.011,0.010000000009313226,0.0,0.0022259999999999997,1.4732859668644827e-05
2026-02-20T17:15:55,BTCUSDT,67082.68,67082.69,67082.68,67082.69,0.00061,5,40.9204399,0.00051,0.010000000009313226,0.010000000009313226,0.000122,1.2463209125960546e-05
2026-02-20T17:15:56,BTCUSDT,67082.68,67082.69,67082.68,67082.69,0.00749,11,502.4492883,0.00151,0.010000000009313226,0.010000000009313226,0.000680909090909091,3.0052784134872068e-06
2026-02-20T17:15:57,BTCUSDT,67082.69,67082.69,67078.55,67078.55,0.07209,56,4835.9745138,0.00089,4.139999999999418,-4.139999999999418,0.0012873214285714287,1.8403736360898603e-07
2026-02-20T17:15:58,BTCUSDT,67078.15,67078.15,67078.15,67078.15,0.03681,16,2469.1467015,0.0,0.0,0.0,0.002300625,0.0
2026-02-20T17:15:59,BTCUSDT,67078.16,67078.16,67078.16,67078.16,0.0046,4,308.559536,0.0046,0.0,0.0,0.00115,1.4907981972075561e-05
2026-02-20T17:16:00,BTCUSDT,67078.16,67086.0,67078.16,67080.64,3.43013,317,230099.7648076,2.83569,7.8399999999965075,2.4799999999959255,0.010820599369085174,1.23237414100405e-05
2026-02-20T17:16:01,BTCUSDT,67080.65,67081.33,67080.65,67081.32,0.01282,57,859.9774966,0.00846,0.680000000007567,0.6700000000128057,0.0002249122807017544,9.837466716800599e-06
2026-02-20T17:16:02,BTCUSDT,67081.32,67081.32,67072.86,67073.56,2.68209,219,179896.041129,2.60154,8.460000000006403,-7.760000000009313,0.012246986301369863,1.4461352143566549e-05
2026-02-20T17:16:03,BTCUSDT,67073.56,67077.81,67073.55,67077.81,0.6746,91,45247.8349669,0.67341,4.259999999994761,4.25,0.007413186813186813,1.4882701028515891e-05
2026-02-20T17:16:04,BTCUSDT,67077.81,67105.05,67077.81,67105.05,3.09901,517,207911.2269592,3.08248,27.24000000000524,27.24000000000524,0.0059942166344294,1.4825943000206036e-05
2026-02-20T17:16:05,BTCUSDT,67105.04,67105.04,67090.94,67090.94,0.13542,317,9086.7344703,0.0,14.099999999991269,-14.099999999991269,0.00042719242902208203,0.0
2026-02-20T17:16:06,BTCUSDT,67090.95,67090.95,67090.95,67090.95,0.01704,3,1143.229788,0.01704,0.0,0.0,0.00568,1.4905139962990535e-05
2026-02-20T17:16:07,BTCUSDT,67090.95,67095.14,67090.95,67095.14,1.96271,112,131683.914412,1.96048,4.190000000002328,4.190000000002328,0.017524196428571427,1.4887771287434834e-05
2026-02-20T17:16:08,BTCUSDT,67095.14,67109.67,67095.14,67109.67,0.77745,370,52166.0877739,0.77745,14.529999999998836,14.529999999998836,0.0021012162162162163,1.4903360270558331e-05
2026-02-20T17:16:09,BTCUSDT,67109.66,67116.23,67109.66,67116.22,1.23193,139,82675.4885354,1.2283,6.569999999992433,6.559999999997672,0.008862805755395683,1.485688227259844e-05
2026-02-20T17:16:10,BTCUSDT,67116.22,67116.23,67116.22,67116.22,0.25485,27,17104.5711971,0.25301,0.00999999999476131,0.0,0.009438888888888889,1.4791952226367224e-05
2026-02-20T17:16:11,BTCUSDT,67116.23,67116.23,67116.22,67116.22,0.08813,10,5914.9524696,0.0001,0.00999999999476131,-0.00999999999476131,0.008813,1.690630660414462e-08
2026-02-20T17:16:12,BTCUSDT,67116.22,67116.22,67104.49,67104.49,0.3396,352,22791.3124562,0.0,11.729999999995925,-11.729999999995925,0.0009647727272727273,0.0
2026-02-20T17:16:13,BTCUSDT,67104.49,67104.5,67104.49,67104.5,0.01927,15,1293.1035317,0.00094,0.00999999999476131,0.00999999999476131,0.0012846666666666666,7.269332864354746e-07
2026-02-20T17:16:14,BTCUSDT,67104.49,67104.49,67104.49,67104.49,0.00146,1,97.9725554,0.0,0.0,0.0,0.00146,0.0
2026-02-20T17:16:15,BTCUSDT,67104.49,67104.5,67104.49,67104.5,0.15796,21,10599.8259654,0.0725,0.00999999999476131,0.00999999999476131,0.007521904761904762,6.839734938729639e-06
